id,Predicate,Object
1576,是否实习,全职
1576,薪资,2-5K
1576,学历要求,大专
1577,知识要求,计算机
1577,知识要求,硬件
1577,素养要求,沟通
1577,素养要求,管理
1577,素养要求,合作
1577,素养要求,团队
1577,公司名称,山西旷麟大药房连锁有限公司南广场店
1577,城市,长治
1577,职位名称,计算机网络和系统维护人员
1577,职位类别,网络/系统安全
1577,是否实习,全职
1577,薪资,2-4K
1577,学历要求,大专
1578,知识要求,计算机
1578,知识要求,通信
1578,素养要求,学习能力
1578,公司名称,安徽载福智能科技有限公司
1578,城市,合肥
1578,职位名称,网络信息安全工程师
1578,职位类别,网络/系统安全
1578,是否实习,全职
1578,薪资,2-3K
1578,学历要求,大专
1579,技能要求,网络安全
1579,公司名称,山西灿森网络科技有限公司
1579,城市,晋城
1579,职位名称,网络工程师
1579,职位类别,网络/系统安全
1579,是否实习,全职
1579,薪资,2-5K
1579,学历要求,大专
1580,知识要求,计算机
1580,知识要求,硬件
1580,公司名称,河北金叶网络科技有限公司
1580,城市,邯郸
1580,职位名称,计算机技术
1580,职位类别,暂无分类
1580,是否实习,全职
1580,薪资,2-5K
1580,学历要求,大专
1581,技能要求,办公软件
1581,技能要求,调试
1581,知识要求,计算机
1581,知识要求,硬件
1581,公司名称,内蒙古浩腾和润科技有限公司
1581,城市,包头
1581,职位名称,计算机技术员
1581,职位类别,暂无分类
1581,是否实习,全职
1581,薪资,1-2K
1581,学历要求,大专
1582,技能要求,ppt
1582,技能要求,word
1582,技能要求,办公软件
1582,知识要求,计算机
1582,公司名称,文水县鹏程启航教育科技发展有限公司
1582,城市,吕梁
1582,职位名称,计算机老师
1582,职位类别,教师
1582,是否实习,全职
1582,薪资,2-3K
1582,学历要求,大专
1583,技能要求,数据分析
1583,技能要求,优化
1583,知识要求,计算机
1583,知识要求,通信
1583,知识要求,硬件
1583,素养要求,分析
1583,公司名称,吉林市华网通讯科技有限公司
1583,城市,吉林
1583,职位名称,网络优化工程师
1583,职位类别,网络/系统安全
1583,是否实习,全职
1583,薪资,2-5K
1583,学历要求,大专
1584,知识要求,计算机
1584,素养要求,独立
1584,公司名称,长春志恒教育咨询有限公司
1584,城市,长春
1584,职位名称,正规学校计算机专业老师
1584,职位类别,教师
1584,是否实习,全职
1584,薪资,2-4K
1584,学历要求,大专
1585,技能要求,网络安全
1585,知识要求,计算机
1585,知识要求,通信
1585,知识要求,硬件
1585,知识要求,自动化
1585,素养要求,管理
1585,素养要求,合作
1585,素养要求,团队
1585,素养要求,细致
1585,素养要求,学习能力
1585,公司名称,济南元科电子有限公司
1585,城市,济南
1585,职位名称,实习网络工程师
1585,职位类别,网络/系统安全
1585,是否实习,实习
1585,薪资,2-4K
1585,学历要求,大专
1586,技能要求,调试
1586,技能要求,网络安全
1586,素养要求,独立
1586,公司名称,西安快邦云科信息技术有限公司
1586,城市,西安
1586,职位名称,网络工程师实习生
1586,职位类别,网络/系统安全
1586,是否实习,实习
1586,薪资,1-2K
1586,学历要求,大专
1587,素养要求,吃苦
1587,公司名称,湖南峻鑫智能科技有限公司
1587,城市,长沙
1587,职位名称,电脑网络技术学徒
1587,职位类别,网络/系统安全
1587,是否实习,全职
1587,薪资,2-7K
1587,学历要求,大专
1588,技能要求,销售
1588,知识要求,计算机
1588,素养要求,独立
1588,素养要求,沟通
1588,素养要求,积极
1588,素养要求,配合
1588,公司名称,松原市华玺财务服务有限公司
1588,城市,松原
1588,职位名称,计算机
1588,职位类别,暂无分类
1588,是否实习,全职
1588,薪资,2-6K
1588,学历要求,大专
1589,素养要求,吃苦
1589,公司名称,陕西港青建筑工程有限公司
1589,城市,天水
1589,职位名称,计算机技术员
1589,职位类别,暂无分类
1589,是否实习,全职
1589,薪资,2-4K
1589,学历要求,大专
1590,技能要求,数据库
1590,技能要求,销售
1590,技能要求,优化
1590,知识要求,计算机
1590,素养要求,分析
1590,素养要求,沟通
1590,素养要求,管理
1590,素养要求,积极
1590,公司名称,广西上品荟企业管理有限公司
1590,城市,梧州
1590,职位名称,运营部计算机系统管理主管或专员
1590,职位类别,暂无分类
1590,是否实习,全职
1590,薪资,2-3K
1590,学历要求,大专
1591,技能要求,调试
1591,知识要求,计算机
1591,素养要求,分析
1591,素养要求,沟通
1591,素养要求,亲和力
1591,素养要求,热情
1591,公司名称,内蒙古宇山电子科技有限公司
1591,城市,呼和浩特
1591,职位名称,计算机网络技术
1591,职位类别,网络/系统安全
1591,是否实习,全职
1591,薪资,2-3K
1591,学历要求,大专
1592,技能要求,调试
1592,技能要求,网络安全
1592,知识要求,计算机
1592,素养要求,沟通
1592,素养要求,配合
1592,素养要求,团队
1592,素养要求,协作
1592,公司名称,广东诺其信息科技有限公司
1592,城市,佛山
1592,职位名称,网络工程师
1592,职位类别,网络/系统安全
1592,是否实习,全职
1592,薪资,2-4K·13薪
1592,学历要求,大专
1593,技能要求,小程序
1593,公司名称,黄冈市茗府商贸有限公司
1593,城市,黄冈
1593,职位名称,计算机操作员
1593,职位类别,暂无分类
1593,是否实习,全职
1593,薪资,1-6K
1593,学历要求,大专
1594,技能要求,office
1594,知识要求,大数据
1594,知识要求,计算机
1594,素养要求,管理
1594,素养要求,抗压
1594,公司名称,安徽江北美图信息科技有限公司
1594,城市,阜阳
1594,职位名称,网络数据员（五险+住宿+餐补）
1594,职位类别,数据
1594,是否实习,全职
1594,薪资,2-6K
1594,学历要求,大专
1595,公司名称,唐山市远卓技工学校有限公司
1595,城市,唐山
1595,职位名称,计算机程序设计员
1595,职位类别,暂无分类
1595,是否实习,全职
1595,薪资,2-4K
1595,学历要求,大专
1596,技能要求,网络安全
1596,知识要求,计算机
1596,知识要求,通信
1596,素养要求,沟通
1596,素养要求,敬业
1596,素养要求,团队
1596,素养要求,协作
1596,素养要求,学习能力
1596,公司名称,黑龙江艾克森信息科技有限公司
1596,城市,哈尔滨
1596,职位名称,网络工程师（应届生储备岗）
1596,职位类别,网络/系统安全
1596,是否实习,全职
1596,薪资,2-4K·13薪
1596,学历要求,大专
1597,素养要求,沟通
1597,素养要求,学习能力
1597,素养要求,总结
1597,公司名称,汝州市智学科技培训有限公司
1597,城市,平顶
1597,职位名称,计算机老师
1597,职位类别,教师
1597,是否实习,全职
1597,薪资,2-7K
1597,学历要求,大专
1598,技能要求,c语言
1598,技能要求,office
1598,技能要求,办公软件
1598,知识要求,计算机
1598,公司名称,沈阳众睿教育咨询有限公司
1598,城市,沈阳
1598,职位名称,计算机讲师
1598,职位类别,暂无分类
1598,是否实习,全职
1598,薪资,2-3K
1598,学历要求,大专
1599,技能要求,excel
1599,技能要求,oracle
1599,技能要求,php
1599,技能要求,python
1599,技能要求,word
1599,技能要求,办公软件
1599,知识要求,计算机
1599,素养要求,独立
1599,素养要求,合作
1599,公司名称,文杰视点（营口）网络科技有限公司
1599,城市,营口
1599,职位名称,计算机程序设计及教程编写
1599,职位类别,暂无分类
1599,是否实习,全职
1599,薪资,2-4K
1599,学历要求,大专
1600,知识要求,计算机
1600,公司名称,朝阳市云飞职业培训学校
1600,城市,朝阳
1600,职位名称,计算机老师
1600,职位类别,教师
1600,是否实习,全职
1600,薪资,2-3K
1600,学历要求,大专
1601,公司名称,内蒙古集正建筑工程有限公司
1601,城市,呼和浩特
1601,职位名称,网络技术员
1601,职位类别,网络/系统安全
1601,是否实习,全职
1601,薪资,2-6K
1601,学历要求,大专
1602,知识要求,计算机
1602,素养要求,吃苦
1602,公司名称,陕西寰宇无人机科技有限公司
1602,城市,渭南
1602,职位名称,招聘计算机专业往届毕业生及实习生
1602,职位类别,暂无分类
1602,是否实习,实习
1602,薪资,2-5K
1602,学历要求,大专
1603,知识要求,计算机
1603,知识要求,自动化
1603,公司名称,亳州市谯城区启凡职业培训学校有限公司
1603,城市,亳州
1603,职位名称,计算机老师
1603,职位类别,教师
1603,是否实习,全职
1603,薪资,2-4K
1603,学历要求,大专
1604,公司名称,深圳市培林体育科技有限公司
1604,城市,揭阳
1604,职位名称,计算机专员
1604,职位类别,暂无分类
1604,是否实习,全职
1604,薪资,2-3K
1604,学历要求,大专
1605,知识要求,机械
1605,素养要求,沟通
1605,素养要求,管理
1605,素养要求,积极
1605,素养要求,敬业
1605,素养要求,逻辑
1605,素养要求,亲和力
1605,素养要求,团队
1605,素养要求,协作
1605,素养要求,总结
1605,公司名称,河津市瓦力机器人科技有限公司
1605,城市,运城
1605,职位名称,计算机老师
1605,职位类别,教师
1605,是否实习,全职
1605,薪资,2-4K
1605,学历要求,大专
1606,技能要求,调试
1606,知识要求,计算机
1606,公司名称,山西晋芯科技有限公司
1606,城市,长治
1606,职位名称,网络技术工程师
1606,职位类别,网络/系统安全
1606,是否实习,全职
1606,薪资,2-3K·14薪
1606,学历要求,大专
1607,技能要求,c
1607,技能要求,python
1607,知识要求,计算机
1607,素养要求,沟通
1607,素养要求,积极
1607,素养要求,逻辑
1607,素养要求,配合
1607,素养要求,亲和力
1607,公司名称,扬州市少码王教育科技有限公司
1607,城市,扬州
1607,职位名称,兼职少儿编程老师（计算机专业）
1607,职位类别,教师
1607,是否实习,全职
1607,薪资,1-2K
1607,学历要求,大专
1608,知识要求,计算机
1608,素养要求,沟通
1608,素养要求,积极
1608,素养要求,勤奋
1608,素养要求,团队
1608,公司名称,潮州市方向传媒信息科技有限公司
1608,城市,潮州
1608,职位名称,计算机技术员
1608,职位类别,暂无分类
1608,是否实习,全职
1608,薪资,2-4K·13薪
1608,学历要求,大专
1609,知识要求,硬件
1609,公司名称,鸡西市瑞琪网络科技有限公司
1609,城市,鸡西
1609,职位名称,网络运维
1609,职位类别,运维/技术支持
1609,是否实习,全职
1609,薪资,2-3K
1609,学历要求,大专
1610,知识要求,计算机
1610,公司名称,成都市万隆博雅文化传播有限公司
1610,城市,成都
1610,职位名称,计算机文员/速记员
1610,职位类别,暂无分类
1610,是否实习,全职
1610,薪资,2-4K
1610,学历要求,大专
1611,公司名称,临汾市至道科技有限公司
1611,城市,临汾
1611,职位名称,计算机技术员
1611,职位类别,暂无分类
1611,是否实习,全职
1611,薪资,2-4K
1611,学历要求,大专
1612,技能要求,英语
1612,知识要求,计算机
1612,公司名称,武汉小循环软件有限公司
1612,城市,襄阳
1612,职位名称,线上兼职计算机助教老师
1612,职位类别,教师
1612,是否实习,全职
1612,薪资,1-3K
1612,学历要求,大专
1613,知识要求,计算机
1613,知识要求,硬件
1613,公司名称,大安市华誉农村电子商务有限责任公司
1613,城市,白城
1613,职位名称,计算机专员
1613,职位类别,暂无分类
1613,是否实习,全职
1613,薪资,2-3K
1613,学历要求,大专
1614,知识要求,计算机
1614,素养要求,吃苦
1614,公司名称,西安理光现代办公设备有限责任公司
1614,城市,西安
1614,职位名称,计算机专业技术人员
1614,职位类别,暂无分类
1614,是否实习,全职
1614,薪资,2-4K
1614,学历要求,大专
1615,知识要求,计算机
1615,素养要求,学习能力
1615,公司名称,山东贝叶斯信息科技有限公司
1615,城市,青岛
1615,职位名称,实习工程师（网络，软件，或运维）
1615,职位类别,运维/技术支持
1615,是否实习,实习
1615,薪资,2-5K
1615,学历要求,大专
1616,公司名称,亳州市万蓬教育科技有限公司
1616,城市,亳州
1616,职位名称,计算机老师
1616,职位类别,教师
1616,是否实习,全职
1616,薪资,2-7K
1616,学历要求,大专
1617,素养要求,吃苦
1617,素养要求,团队
1617,公司名称,"
银河伟业
"
1617,城市,未知
1617,职位名称,网络安全
1617,职位类别,网络/系统安全
1617,是否实习,全职
1617,薪资,2-4K
1617,学历要求,大专
1618,技能要求,办公软件
1618,知识要求,计算机
1618,公司名称,甘肃雨丰电子科技有限公司
1618,城市,兰州
1618,职位名称,计算机技术员
1618,职位类别,暂无分类
1618,是否实习,全职
1618,薪资,2-5K
1618,学历要求,大专
1619,知识要求,计算机
1619,素养要求,独立
1619,素养要求,团队
1619,素养要求,协作
1619,素养要求,学习能力
1619,公司名称,广东博晨财务咨询有限公司
1619,城市,揭阳
1619,职位名称,计算机技术员
1619,职位类别,暂无分类
1619,是否实习,全职
1619,薪资,2-4K
1619,学历要求,大专
1620,技能要求,ccie
1620,知识要求,计算机
1620,素养要求,沟通
1620,素养要求,管理
1620,素养要求,团队
1620,公司名称,福建商强网络系统有限公司
1620,城市,福州
1620,职位名称,网络工程师实习生
1620,职位类别,网络/系统安全
1620,是否实习,实习
1620,薪资,2-3K
1620,学历要求,大专
1621,公司名称,吉安市青原区大合电商中心
1621,城市,吉安
1621,职位名称,网络引流专员
1621,职位类别,网络/系统安全
1621,是否实习,全职
1621,薪资,2-6K
1621,学历要求,大专
1622,知识要求,硬件
1622,公司名称,知行良知实业股份有限公司
1622,城市,成都
1622,职位名称,计算机/网络实习生
1622,职位类别,网络/系统安全
1622,是否实习,实习
1622,薪资,1-2K
1622,学历要求,大专
1623,技能要求,销售
1623,公司名称,隆化县麦迪森儿童娱乐中心
