职位id,关系,城市
1258,所在城市,重庆
1259,所在城市,石家庄
1260,所在城市,杭州
1261,所在城市,合肥
1262,所在城市,杭州
1263,所在城市,上海
1264,所在城市,杭州
1265,所在城市,厦门
1266,所在城市,南宁
1267,所在城市,佛山
1268,所在城市,北京
1269,所在城市,深圳
1270,所在城市,上海
1271,所在城市,宁波
1272,所在城市,汕头
1273,所在城市,南京
1274,所在城市,上海
1275,所在城市,武汉
1276,所在城市,重庆
1277,所在城市,深圳
1278,所在城市,深圳
1279,所在城市,上海
1280,所在城市,东莞
1281,所在城市,北京
1282,所在城市,上海
1283,所在城市,长沙
1284,所在城市,深圳
1285,所在城市,上海
1286,所在城市,上海
1287,所在城市,新乡
1288,所在城市,南昌
1289,所在城市,无锡
1290,所在城市,南京
1291,所在城市,西安
1292,所在城市,武汉
1293,所在城市,杭州
1294,所在城市,福州
1295,所在城市,成都
1296,所在城市,温州
1297,所在城市,深圳
1298,所在城市,北京
1299,所在城市,杭州
1300,所在城市,上海
1301,所在城市,青岛
1302,所在城市,北京
1303,所在城市,北京
1304,所在城市,深圳
1305,所在城市,杭州
1306,所在城市,北京
1307,所在城市,东营
1308,所在城市,珠海
1309,所在城市,福州
1310,所在城市,广州
1311,所在城市,上海
1312,所在城市,北京
1313,所在城市,未知
1314,所在城市,合肥
1315,所在城市,上海
1316,所在城市,北京
1317,所在城市,上海
1318,所在城市,广州
1319,所在城市,上海
1320,所在城市,未知
1321,所在城市,上海
1322,所在城市,未知
1323,所在城市,深圳
1324,所在城市,北京
1325,所在城市,南京
1326,所在城市,北京
1327,所在城市,上海
1328,所在城市,北海
1329,所在城市,杭州
1330,所在城市,北京
1331,所在城市,未知
1332,所在城市,杭州
1333,所在城市,深圳
1334,所在城市,上海
1335,所在城市,北京
1336,所在城市,广州
1337,所在城市,临沂
1338,所在城市,深圳
1339,所在城市,宁波
1340,所在城市,厦门
1341,所在城市,苏州
1342,所在城市,未知
1343,所在城市,武汉
1344,所在城市,未知
1345,所在城市,北京
1346,所在城市,北京
1347,所在城市,成都
1348,所在城市,深圳
1349,所在城市,未知
1350,所在城市,北京
1351,所在城市,杭州
1352,所在城市,未知
1353,所在城市,未知
1354,所在城市,未知
1355,所在城市,苏州
1356,所在城市,未知
1357,所在城市,南京
1358,所在城市,南通
1359,所在城市,杭州
1360,所在城市,佛山
1361,所在城市,深圳
1362,所在城市,未知
1363,所在城市,杭州
1364,所在城市,深圳
1365,所在城市,未知
1366,所在城市,未知
1367,所在城市,未知
1368,所在城市,杭州
1369,所在城市,北京
1370,所在城市,未知
1371,所在城市,上海
1372,所在城市,重庆
1373,所在城市,未知
1374,所在城市,北京
1375,所在城市,杭州
1376,所在城市,广州
1377,所在城市,重庆
1378,所在城市,未知
1379,所在城市,杭州
1380,所在城市,北京
1381,所在城市,深圳
1382,所在城市,福州
1383,所在城市,上海
1384,所在城市,未知
1385,所在城市,北京
1386,所在城市,深圳
1387,所在城市,广州
1388,所在城市,南京
1389,所在城市,上海
1390,所在城市,未知
1391,所在城市,北京
1392,所在城市,成都
1393,所在城市,上海
1394,所在城市,未知
1395,所在城市,上海
1396,所在城市,未知
1397,所在城市,合肥
1398,所在城市,广州
1399,所在城市,未知
1400,所在城市,郑州
1401,所在城市,广州
1402,所在城市,未知
1403,所在城市,杭州
1404,所在城市,南通
1405,所在城市,广州
1406,所在城市,杭州
1407,所在城市,杭州
1408,所在城市,广州
1409,所在城市,重庆
1410,所在城市,未知
1411,所在城市,未知
1412,所在城市,福州
1413,所在城市,武汉
1414,所在城市,北京
1415,所在城市,深圳
1416,所在城市,佛山
1417,所在城市,北京
1418,所在城市,未知
1419,所在城市,未知
1420,所在城市,未知
1421,所在城市,北京
1422,所在城市,北京
1423,所在城市,上海
1424,所在城市,北京
1425,所在城市,重庆
1426,所在城市,北京
1427,所在城市,广州
1428,所在城市,合肥
1429,所在城市,杭州
1430,所在城市,广州
1431,所在城市,未知
1432,所在城市,杭州
1433,所在城市,北京
1434,所在城市,上海
1435,所在城市,未知
1436,所在城市,杭州
1437,所在城市,未知
1438,所在城市,上海
1439,所在城市,宁波
1440,所在城市,大连
1441,所在城市,上海
1442,所在城市,武汉
1443,所在城市,深圳
1444,所在城市,深圳
1445,所在城市,深圳
1446,所在城市,北京
1447,所在城市,杭州
1448,所在城市,深圳
1449,所在城市,未知
1450,所在城市,未知
1451,所在城市,未知
1452,所在城市,济南
1453,所在城市,杭州
1454,所在城市,未知
1455,所在城市,廊坊
1456,所在城市,北京
1457,所在城市,杭州
1458,所在城市,深圳
1459,所在城市,上海
1460,所在城市,南京
1461,所在城市,北京
1462,所在城市,北京
1463,所在城市,深圳
1464,所在城市,北京
1465,所在城市,佛山
1466,所在城市,北京
1467,所在城市,北京
1468,所在城市,大连
1469,所在城市,上海
1470,所在城市,上海
1471,所在城市,上海
1472,所在城市,深圳
1473,所在城市,福州
1474,所在城市,杭州
1475,所在城市,长春
1476,所在城市,深圳
1477,所在城市,未知
1478,所在城市,上海
1479,所在城市,上海
1480,所在城市,深圳
1481,所在城市,成都
1482,所在城市,深圳
1483,所在城市,长沙
1484,所在城市,成都
1485,所在城市,杭州
1486,所在城市,杭州
1487,所在城市,北京
1488,所在城市,广州
1489,所在城市,合肥
1490,所在城市,未知
1491,所在城市,未知
1492,所在城市,鄂尔多斯
1493,所在城市,北京
1494,所在城市,未知
1495,所在城市,金华
1496,所在城市,未知
1497,所在城市,南京
1498,所在城市,未知
1499,所在城市,北京
1500,所在城市,深圳
1501,所在城市,上饶
1502,所在城市,上海
1503,所在城市,北京
1504,所在城市,深圳
1505,所在城市,重庆
1506,所在城市,长沙
1507,所在城市,上海
1508,所在城市,北京
1509,所在城市,上海
1510,所在城市,上海
1511,所在城市,深圳
1512,所在城市,北京
1513,所在城市,北京
1514,所在城市,杭州
1515,所在城市,上海
1516,所在城市,南京
1517,所在城市,北京
1518,所在城市,深圳
1519,所在城市,未知
1520,所在城市,杭州
1521,所在城市,上海
1522,所在城市,北京
1523,所在城市,杭州
1524,所在城市,深圳
1525,所在城市,北京
1526,所在城市,上海
1527,所在城市,杭州
1528,所在城市,上海
1529,所在城市,深圳
1530,所在城市,武汉
1531,所在城市,广州
1532,所在城市,杭州
1533,所在城市,杭州
1534,所在城市,北京
1535,所在城市,上海
1536,所在城市,上海
1537,所在城市,北京
1538,所在城市,杭州
1539,所在城市,杭州
1540,所在城市,未知
1541,所在城市,未知
1542,所在城市,南京
1543,所在城市,上海
1544,所在城市,上海
1545,所在城市,杭州
1546,所在城市,佛山
1547,所在城市,上海
1548,所在城市,杭州
1549,所在城市,深圳
1550,所在城市,上海
1551,所在城市,深圳
1552,所在城市,广州
1553,所在城市,西安
1554,所在城市,常州
1555,所在城市,沈阳
1556,所在城市,成都
1557,所在城市,北京
1558,所在城市,未知
1559,所在城市,深圳
1560,所在城市,杭州
1561,所在城市,未知
1562,所在城市,上海
1563,所在城市,福州
1564,所在城市,锦州
1565,所在城市,巴彦
1566,所在城市,泰安
1567,所在城市,德阳
1568,所在城市,张家
1569,所在城市,新余
1570,所在城市,锦州
1571,所在城市,枣庄
1572,所在城市,忻州
1573,所在城市,长治
1574,所在城市,海口
1575,所在城市,重庆
1576,所在城市,鹤壁
1577,所在城市,长治
1578,所在城市,合肥
1579,所在城市,晋城
1580,所在城市,邯郸
1581,所在城市,包头
1582,所在城市,吕梁
1583,所在城市,吉林
1584,所在城市,长春
1585,所在城市,济南
1586,所在城市,西安
1587,所在城市,长沙
1588,所在城市,松原
1589,所在城市,天水
1590,所在城市,梧州
1591,所在城市,呼和浩特
1592,所在城市,佛山
1593,所在城市,黄冈
1594,所在城市,阜阳
1595,所在城市,唐山
1596,所在城市,哈尔滨
1597,所在城市,平顶
1598,所在城市,沈阳
1599,所在城市,营口
1600,所在城市,朝阳
1601,所在城市,呼和浩特
1602,所在城市,渭南
1603,所在城市,亳州
1604,所在城市,揭阳
1605,所在城市,运城
1606,所在城市,长治
1607,所在城市,扬州
1608,所在城市,潮州
1609,所在城市,鸡西
1610,所在城市,成都
1611,所在城市,临汾
1612,所在城市,襄阳
1613,所在城市,白城
1614,所在城市,西安
1615,所在城市,青岛
1616,所在城市,亳州
1617,所在城市,未知
1618,所在城市,兰州
1619,所在城市,揭阳
1620,所在城市,福州
1621,所在城市,吉安
1622,所在城市,成都
1623,所在城市,承德
1624,所在城市,张家
1625,所在城市,银川
1626,所在城市,合肥
1627,所在城市,青岛
1628,所在城市,扬州
1629,所在城市,晋城
1630,所在城市,潮州
1631,所在城市,中山
1632,所在城市,商丘
1633,所在城市,咸阳
1634,所在城市,赤峰
1635,所在城市,石家庄
1636,所在城市,天津
1637,所在城市,包头
1638,所在城市,晋城
1639,所在城市,大同
1640,所在城市,秦皇
1641,所在城市,南充
1642,所在城市,沈阳
1643,所在城市,牡丹
1644,所在城市,沈阳
1645,所在城市,吉林
1646,所在城市,潮州
1647,所在城市,武汉
1648,所在城市,信阳
1649,所在城市,盘锦
1650,所在城市,哈尔滨
1651,所在城市,曲靖
1652,所在城市,赤峰
1653,所在城市,益阳
1654,所在城市,亳州
1655,所在城市,石家庄
1656,所在城市,杭州
1657,所在城市,西安
1658,所在城市,赣州
1659,所在城市,衡阳
1660,所在城市,四平
1661,所在城市,普洱
1662,所在城市,佳木
1663,所在城市,济宁
1664,所在城市,沈阳
1665,所在城市,咸阳
1666,所在城市,阜阳
1667,所在城市,德宏
1668,所在城市,晋中
1669,所在城市,太原
1670,所在城市,鞍山
1671,所在城市,淄博
1672,所在城市,铁岭
1673,所在城市,南阳
1674,所在城市,北京
1675,所在城市,大同
1676,所在城市,郑州
1677,所在城市,南宁
1678,所在城市,琼海
1679,所在城市,晋中
1680,所在城市,阜阳
1681,所在城市,江门
1682,所在城市,北京
1683,所在城市,承德
1684,所在城市,丹东
1685,所在城市,吉林
1686,所在城市,南充
1687,所在城市,杭州
1688,所在城市,秦皇
1689,所在城市,运城
1690,所在城市,南宁
1691,所在城市,武汉
1692,所在城市,滨州
1693,所在城市,长春
1694,所在城市,长治
1695,所在城市,驻马
1696,所在城市,张家
1697,所在城市,鸡西
1698,所在城市,马鞍
1699,所在城市,安庆
1700,所在城市,济源
1701,所在城市,汉中
1702,所在城市,长春
1703,所在城市,长春
1704,所在城市,厦门
1705,所在城市,南阳
1706,所在城市,泉州
1707,所在城市,许昌
1708,所在城市,太原
1709,所在城市,邯郸
1710,所在城市,晋城
1711,所在城市,太原
1712,所在城市,呼和浩特
1713,所在城市,临汾
1714,所在城市,晋中
1715,所在城市,临汾
1716,所在城市,长治
1717,所在城市,淮南
1718,所在城市,衡阳
1719,所在城市,通辽
1720,所在城市,郑州
1721,所在城市,亳州
1722,所在城市,黔南
1723,所在城市,海口
1724,所在城市,长春
1725,所在城市,呼和浩特
1726,所在城市,西安
1727,所在城市,西安
1728,所在城市,忻州
1729,所在城市,石家庄
1730,所在城市,锦州
1731,所在城市,泸州
1732,所在城市,酒泉
1733,所在城市,南阳
1734,所在城市,连云
1735,所在城市,衡水
1736,所在城市,阜阳
1737,所在城市,青岛
1738,所在城市,凉山
1739,所在城市,衡水
1740,所在城市,邯郸
1741,所在城市,巴彦
1742,所在城市,龙岩
1743,所在城市,晋中
1744,所在城市,兰州
1745,所在城市,张掖
1746,所在城市,晋城
1747,所在城市,太原
1748,所在城市,包头
1749,所在城市,吕梁
1750,所在城市,邯郸
1751,所在城市,福州
1752,所在城市,乌鲁木齐
1753,所在城市,承德
1754,所在城市,忻州
1755,所在城市,南充
1756,所在城市,铁岭
1757,所在城市,曲靖
1758,所在城市,东营
1759,所在城市,西安
1760,所在城市,平顶
1761,所在城市,常州
1762,所在城市,大连
1763,所在城市,邯郸
1764,所在城市,滨州
1765,所在城市,丹东
1766,所在城市,新乡
1767,所在城市,呼和浩特
1768,所在城市,丹东
1769,所在城市,商丘
1770,所在城市,盘锦
1771,所在城市,安庆
1772,所在城市,大同
1773,所在城市,常州
1774,所在城市,泰安
1775,所在城市,开封
1776,所在城市,唐山
1777,所在城市,呼和浩特
1778,所在城市,西安
1779,所在城市,漳州
1780,所在城市,呼和浩特
1781,所在城市,邯郸
1782,所在城市,邵阳
1783,所在城市,邯郸
1784,所在城市,济宁
1785,所在城市,锦州
1786,所在城市,仙桃
1787,所在城市,唐山
1788,所在城市,三亚
1789,所在城市,南宁
1790,所在城市,内江
1791,所在城市,西宁
1792,所在城市,秦皇
1793,所在城市,九江
1794,所在城市,忻州
1795,所在城市,秦皇
1796,所在城市,西宁
1797,所在城市,南阳
1798,所在城市,邯郸
1799,所在城市,盐城
1800,所在城市,铜川
1801,所在城市,呼和浩特
1802,所在城市,赤峰
1803,所在城市,六盘
1804,所在城市,海口
1805,所在城市,沧州
1806,所在城市,陵水
1807,所在城市,大连
1808,所在城市,凉山
1809,所在城市,南通
1810,所在城市,包头
1811,所在城市,马鞍
1812,所在城市,柳州
1813,所在城市,丹东
1814,所在城市,鞍山
1815,所在城市,玉林
1816,所在城市,北京
1817,所在城市,海口
1818,所在城市,深圳
1819,所在城市,南宁
1820,所在城市,淄博
1821,所在城市,三门
1822,所在城市,青岛
1823,所在城市,北海
1824,所在城市,邵阳
1825,所在城市,烟台
1826,所在城市,丹东
1827,所在城市,湖州
1828,所在城市,长沙
1829,所在城市,崇左
1830,所在城市,南平
1831,所在城市,西安
