职位id,职位名称,职位名称
5896,,C++软件开发工程师
5897,,监控软件开发工程师
5898,,C#软件开发工程师
5899,,软件开发工程师（PyQT）
5900,,EDA软件开发资深工程师
5901,,MCU软件开发工程师
5902,,QT软件开发工程师
5903,,高级软件开发工程师
5904,,CAE软件开发工程师
5905,,系统软件开发工程师
5906,,AutoSAR软件开发工程师
5907,,软件工程师
5908,,C++软件开发工程师
5909,,嵌入式linux 驱动 软件 工程师
5910,,软件开发工程师（电机方向）
5911,,FPGA软件开发工程师
5912,,应用软件开发工程师
5913,,伺服软件开发工程师
5914,,QT软件开发工程师
5915,,软件工程师
5916,,软件工程师
5917,,软件工程师
5918,,GPON高级软件开发工程师
5919,,高级BSP软件开发工程师
5920,,高级变频软件开发工程师
5921,,软件工程师
5922,,软件工程师
5923,,软件工程师
5924,,软件开发工程师（机器视觉新应用方向）
5925,,软件工程师
5926,,软件工程师
5927,,软件工程师
5928,,软件工程师
5929,,软件工程师
5930,,高级mcu软件开发工程师
5931,,C语言软件开发工程师
5932,,软件工程师
5933,,软件工程师
5934,,软件开发工程师-平台与SDK
5935,,软件开发工程师【数据库岗位】
5936,,JS全栈软件开发工程师
5937,,WPF后端软件开发工程师
5938,,高级软件开发工程师-驱动方向
5939,,OBC软件工程师
5940,,C++软件工程师
5941,,应用软件工程师
5942,,C++软件工程师
5943,,PC软件工程师
5944,,高级软件工程师
5945,,高级软件工程师
5946,,软件工程师（AI）
5947,,框架软件工程师
5948,,AI软件开发高级工程师
5949,,Linux应用软件开发工程师-武汉
5950,,Linux/RTOS软件开发工程师（音频）
5951,,高级软件开发工程师（Android应用开发）
5952,,FPGA软件工程师
5953,,高级软件工程师
5954,,算法/软件工程师
5955,,系统软件工程师
5956,,mcu软件工程师
5957,,软件工程师（北京）
5958,,linux软件工程师
5959,,qt软件工程师
5960,,ITC-14-基础软件开发工程师
5961,,应用层软件开发工程师
5962,,软件开发工程师
5963,,软件开发工程师
5964,,软件开发工程师
5965,,软件开发工程师
5966,,软件开发工程师（java/python/go/c）
5967,,通用软件开发工程师
5968,,软件工程师
5969,,软件工程师Java
5970,,高级Java软件工程师/架构师
5971,,Java软件开发
5972,,软件开发工程师
5973,,软件开发工程师
5974,,软件开发工程师
5975,,软件工程师
5976,,软件开发工程师
5977,,ai软件开发工程师
5978,,软件工程师
5979,,PON软件开发工程师
5980,,中间件软件开发主管工程师
5981,,高级软件工程师
5982,,初级软件开发工程师
5983,,软件开发工程师
5984,,软件开发工程师
5985,,软件开发工程师
5986,,软件开发测试工程师
5987,,通用软件开发工程师
5988,,手机软件开发工程师
5989,,MCU应用软件开发工程师
5990,,软件开发工程师（前端）(Y3487)
5991,,simulink软件工程师
5992,,软件开发工程师
5993,,软件开发工程师
5994,,通用软件开发工程师
5995,,软件开发工程师
5996,,软件开发工程师
5997,,软件开发工程师
5998,,软件开发工程师
5999,,高级软件开发工程师
6000,,软件开发工程师（OD）
6001,,通用软件开发工程师
6002,,软件开发工程师
6003,,软件开发工程师
6004,,软件开发工程师【OD】
6005,,软件开发工程师
6006,,软件开发工程师
6007,,软件开发工程师
6008,,软件开发工程师
6009,,初级软件开发工程师
6010,,软件开发工程师
6011,,华为云软件开发工程师
6012,,软件开发工程师
6013,,软件开发工程师
6014,,软件开发工程师
6015,,软件开发工程师
6016,,软件开发工程师
6017,,软件开发工程师
6018,,通用软件开发工程师
6019,,通用软件开发工程师
6020,,通用软件开发工程师
6021,,C++软件开发工程师
6022,,软件开发工程师
6023,,软件开发工程师
6024,,软件开发工程师
6025,,python软件开发工程师
6026,,软件开发工程师_Python/JAVA/C/C++
6027,,软件开发工程师
6028,,通用软件开发工程师
6029,,高级软件开发工程师
6030,,通用软件开发工程师
6031,,软件开发工程师
6032,,通用软件开发工程师
6033,,高级软件开发工程师
6034,,华为OD软件开发工程师
6035,,软件开发工程师
6036,,手机软件开发工程师
6037,,软件开发工程师芯片仿真
6038,,软件开发工程师
6039,,JAVA通用软件开发工程师
6040,,软件开发/软件测试工程师（不限技术栈）
6041,,软件开发工程师
6042,,AI平台软件开发工程师
6043,,驱动软件工程师
6044,,软件开发工程师
6045,,高级软件开发工程师
6046,,软件工程师
6047,,高级软件开发工程师
6048,,高级软件开发工程师
6049,,pon软件开发工程师
6050,,电源软件开发工程师
6051,,Hypervisor软件开发工程师
6052,,SOC软件开发工程师
6053,,VCU软件开发主任工程师
6054,,Android&flutter软件开发工程师
6055,,软件工程师
6056,,媒体软件开发专家/工程师
6057,,软件工程师
6058,,芯片软件开发工程师
6059,,高级软件开发工程师
6060,,SDN软件开发工程师
6061,,高级软件开发工程师
6062,,C++资深软件开发工程师
6063,,高级C++软件开发工程师
6064,,底盘电子软件开发工程师
6065,,linux驱动软件开发工程师
6066,,资深DSP软件开发工程师
6067,,软件工程师
6068,,C++高级软件开发工程师
6069,,【互联互通】软件开发工程师
6070,,软件工程师
6071,,软件工程师
6072,,JAVA高级软件开发工程师
6073,,CAD软件开发工程师（C++）
6074,,资深存储软件开发工程师
6075,,BSW软件开发高级工程师
6076,,高级软件开发工程师（Golang）
6077,,芯片软件开发工程师-cv
6078,,车身电子软件开发工程师
6079,,Android应用软件开发工程师
6080,,高级软件开发工程师-视频算法
6081,,中间件软件开发工程师
6082,,AUTOSAR软件工程师
6083,,【Sensorhub软件工程师】
6084,,大数据软件开发工程师
6085,,C++证券衍生品交易软件开发工程师
6086,,C++软件工程师
6087,,高级软件工程师
6088,,高级软件开发工程师（C++-行业应用）
6089,,首席软件工程师
6090,,高级Camera软件开发工程师-PICO
6091,,图形图像Graphic软件开发工程师
6092,,热管理软件开发资深工程师
6093,,高级软件工程师
6094,,高级软件工程师
6095,,电控软件工程师
6096,,字节-软件开发工程师-30+HC
6097,,资深软件开发工程师（互联互通方向）
6098,,FPGA软件工程师
6099,,高级软件工程师
6100,,C++软件工程师
6101,,高级软件工程师
6102,,高级软件工程师
6103,,dsp软件工程师
6104,,高级软件工程师
6105,,心电软件开发工程师
6106,,资深软件工程师
6107,,资深软件工程师
6108,,GPU软件工程师
6109,,系统软件工程师（北京）
6110,,高层协议软件工程师
6111,,资深功耗软件开发工程师(J11705)
6112,,智能驾驶V2X软件开发工程师
6113,,异构平台软件工程师
6114,,DSP软件工程师
6115,,高级软件工程师
6116,,CPU软件工程师
6117,,CICD软件工程师
6118,,分布式存储软件开发工程师
6119,,自动驾驶MCU软件开发工程师
6120,,机器人软件工程师
6121,,高级软件工程师/专家
6122,,高级平台软件工程师
6123,,高级软件开发工程师（Linux Driver）
6124,,java开发软件工程师
6125,,BMS资深软件工程师
6126,,资深系统软件工程师
6127,,高级后端软件工程师
6128,,机器人软件工程师
6129,,高级控制软件工程师
6130,,高级存储软件工程师
6131,,人工智能计算平台软件开发工程师
6132,,新业务部-Linux软件开发工程师
6133,,autosar bsw软件工程师
6134,,DSP软件工程师/专家/总监
6135,,高级软件工程师(BSP/IoT)
6136,,汽车电子软件工程师
6137,,C++软件工程师(应用方向)
6138,,高级/资深软件工程师（工具）
6139,,自动驾驶软件工程师
6140,,资深多媒体软件工程师
6141,,C/C++软件工程师
6142,,高级C++软件工程师（熟悉CAD）
6143,,基带&通信协议软件工程师
6144,,EMB电控制动软件工程师
6145,,多媒体软件工程师（ISP）
6146,,嵌入式高级软件工程师
6147,,MCU软件工程师(A92409)
6148,,光储软件工程师
6149,,BSW高级底层软件工程师-上海
6150,,底层软件工程师（Team Leader）
6151,,自动驾驶平台软件工程师
6152,,自动驾驶软件工程师
6153,,可穿戴系统软件工程师
6154,,主任软件工程师（嵌入式）
6155,,感知软件工程师 -- Infra
6156,,汽车电子应用软件工程师
6157,,游戏服务器端软件工程师
6158,,高级软件工程师/架构师（IAM）
6159,,自动驾驶软件工程师/专家
6160,,高级电源软件工程师（高薪+股票+双休）
6161,,自动驾驶C++软件开发工程师/专家
6162,,高级嵌入式平台软件工程师
6163,,基站协议栈L1软件工程师
6164,,移动端AI软件工程师-安卓
6165,,芯片研发部_资深系统软件工程师
6166,,储能逆变器DSP高级软件工程师
6167,,自动驾驶规划与控制软件工程师
6168,,资深软件工程师C/C++方向(J53208)
6169,,神经网络芯片编译器软件工程师
6170,,资深软件工程师 - 分布式存储
6171,,高级C++软件工程师（机器人或无人驾驶方向
6172,,C++ 汽车诊断软件工程师 (自招 深圳龙华)
6173,,软件开发经理
6174,,Cloud高级软件开发经理(云)
6175,,软件开发
6176,,Software Engineer – TEE OS 工程师
6177,,软件开发经理
6178,,DPU软件开发
6179,,EDA软件开发
6180,,底层软件开发专家
6181,,软件开发培训讲师
6182,,车载中间件软件开发
6183,,Android高级软件开发
6184,,中间件软件开发
6185,,软件开发总监（webgl方向）
6186,,高级影像软件开发研究员
6187,,机器人软件开发主管
6188,,自动驾驶-基础软件开发
6189,,自动驾驶平台软件开发
6190,,动力底盘应用层软件开发
6191,,无人车控制器软件开发高级经理
6192,,机械总工程师
6193,,板卡产品总工程师
6194,,燃气工业炉技术总工程师
6195,,新能源电控平台开发资深总工程师
6196,,AI Software Engineer
6197,,Full Stack Senior Software Engineer
6198,,"Engineer, BLE Software"
6199,,Senior Software Engineer (C++)
6200,,高软件算法工程师(屏幕拼接控制方向)
6201,,软件架构工程师
6202,,软件架构工程师
6203,,软件方案工程师
6204,,储能软件资深工程师：
6205,,软件集成工程师
6206,,汽车软件工程师
6207,,BMS软件工程师
6208,,BMS软件工程师
6209,,高级软件集成构建工程师
6210,,伺服软件高级工程师
6211,,高级软件测试工程师
6212,,嵌入式软件工程师
6213,,嵌入式软件工程师
6214,,嵌入式软件工程师
6215,,嵌入式软件工程师
6216,,嵌入式软件工程师
6217,,嵌入式软件工程师
6218,,嵌入式软件工程师
6219,,嵌入式软件工程师
6220,,资深EDA软件研发工程师
6221,,嵌入式软件工程师
6222,,软件开发工程师
6223,,（高级）AI软件研发工程师
6224,,嵌入式软件工程师
6225,,嵌入式软件工程师
6226,,嵌入式软件工程师
6227,,高级嵌入式软件工程师
6228,,软件开发工程师
6229,,资深软件开发工程师
6230,,Software Development Engineer
6231,,Android 音频BSP 软件工程师
6232,,软件开发工程师
6233,,软件开发工程师
6234,,软件开发工程师(Azure)
6235,,高级软件开发工程师
6236,,C++软件开发工程师
6237,,SDN软件开发工程师
6238,,camera软件开发工程师
6239,,C++高级软件开发工程师
6240,,数据库软件开发工程师
6241,,芯片软件开发工程师（runtime）
6242,,Staff 无线软件开发工程师
6243,,Android系统软件开发工程师【互联互通】
6244,,芯片软件工程师
6245,,高级软件开发工程师（前端/后端/全栈）
6246,,FPGA软件工程师
6247,,资深软件开发工程师（互联互通规划）
6248,,【sensor框架/驱动软件开发工程师】
6249,,高级软件工程师
6250,,Android应用软件工程师
6251,,自动驾驶系统软件开发专家/工程师
6252,,AUTOSAR CP 软件开发工程师
6253,,高级音频软件工程师
6254,,资深软件开发工程师（组件化方向）
6255,,高级相机软件工程师
6256,,C++资深软件工程师
6257,,高级软件工程师/专家
6258,,软件工程师（云原生）
6259,,数字能源软件工程师招聘
6260,,软件工程师(人工智能)
6261,,高级/资深基础软件工程师
6262,,Linux软件工程师(Wi-Fi/Bluetooth/GNSS)
6263,,（高级）自动驾驶软件工程师
6264,,多媒体软件工程师（编解码）
6265,,高级Display显示软件工程师（TV方向）
6266,,感知产线软件工程师/架构师
6267,,Android framework 资深软件工程师
6268,,高级软件工程师-高性能计算
6269,,自动驾驶规划与控制软件工程师
6270,,资深软件工程师 - 分布式存储
6271,,C++软件工程师/高级/资深/专家 (MJ007012)
6272,,智驾业务部_资深软件工程师C/C++方向
6273,,软件开发经理
6274,,华为应届生软件测试软件开发岗位招聘
6275,,EDA软件开发
6276,,智驾算法软件开发经理
6277,,Software Engineer for Extended Reality
6278,,软件架构工程师
6279,,软件需求专家/软件需求工程师
6280,,基础软件（BSW）工程师/专家
6281,,高级软件测试工程师
6282,,机器人软件架构工程师
6283,,光储软件主任工程师
6284,,嵌入式软件工程师
6285,,【深圳】软件测试工程师/Leader
6286,,软件开发工程师
6287,,java资深软件工程师
6288,,软件开发工程师
6289,,软件开发工程师
